iterations,test-F1-mean,test-F1-std,train-F1-mean,train-F1-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
66,0.89999160286438,0.02286518055966528,1.0,0.0,0.28637326795849066,0.05290602365737023,0.03449998360504764,0.006274998619080247
67,0.8988711546851083,0.025167944868964506,1.0,0.0,0.2872821583234329,0.05375591569611533,0.03388781136485026,0.0063646087036671305
68,0.89999160286438,0.02286518055966528,1.0,0.0,0.28768550776000945,0.053507991307746305,0.033351899991705854,0.00614263169490593
69,0.89999160286438,0.02286518055966528,1.0,0.0,0.28797003527648,0.05365129596556795,0.032577125035564536,0.005666047173033619
70,0.89999160286438,0.02286518055966528,1.0,0.0,0.2882601984488693,0.05354136928813013,0.03185589952936684,0.005378645742990872
71,0.8977533779328135,0.025285188336428916,1.0,0.0,0.2884618550612261,0.053951735696761684,0.031110859224881597,0.005080244388070672
72,0.8988711546851083,0.025167944868964506,1.0,0.0,0.2882937996820004,0.05413644770116661,0.030601468970567862,0.005004196021603656
73,0.8966325743377832,0.024564272945265298,1.0,0.0,0.2887496156066271,0.05413872458149107,0.03002073100242489,0.004917933990496686
74,0.8985936460259613,0.024775423884685698,1.0,0.0,0.2886048997770221,0.05443065949776496,0.02969277381088281,0.005080653000839162
75,0.8985936460259613,0.024775423884685698,1.0,0.0,0.2889603735280035,0.05479638595845859,0.029394656599486306,0.005230555058350323
76,0.899714094205233,0.022449721533782913,1.0,0.0,0.28908435407378874,0.05409706014627337,0.029056880832666342,0.005429327748746094
77,0.8985963174529383,0.022633180128382422,1.0,0.0,0.2886661642399989,0.05384067678989279,0.02879771657306755,0.005587699251336156
78,0.8985963174529383,0.022633180128382422,1.0,0.0,0.28863620757787856,0.05389554827725052,0.028464997216591747,0.005464629574725578
79,0.8985963174529383,0.022633180128382422,1.0,0.0,0.2883985282693958,0.05417043355460583,0.028156721013373902,0.005553950187708996
80,0.8963196851505328,0.022115914635516428,1.0,0.0,0.2887171036708135,0.05505957210612111,0.02758404270812047,0.005349487899618253
81,0.899714094205233,0.022449721533782913,1.0,0.0,0.2890083747130833,0.055773513019762966,0.027073814627949368,0.00518738251466332
82,0.9008348978002634,0.02304978946670872,1.0,0.0,0.2890723916071398,0.05604867537873682,0.02659340935446187,0.00501657795413633
83,0.9008348978002634,0.02304978946670872,1.0,0.0,0.28923913882754837,0.05625283455554484,0.026079037254871606,0.004824922491701498
84,0.899714094205233,0.022449721533782913,1.0,0.0,0.2901607448388581,0.056121729594547524,0.025756286544461514,0.0049437400281753105
85,0.9008348978002634,0.02304978946670872,1.0,0.0,0.29110687711362176,0.05640333757143429,0.02524861821435126,0.004700102455439079
86,0.8985816760651764,0.022117011884902303,1.0,0.0,0.29177841887690914,0.056560525078697896,0.024805172651956947,0.004479153458344905
87,0.8974638993128817,0.022232152028520285,1.0,0.0,0.29160957265499043,0.0573956352668017,0.024397201033979438,0.004411464840185037
88,0.8985816760651764,0.022117011884902303,1.0,0.0,0.29212634338093607,0.05801124264897471,0.0239644127277449,0.00422257662926721
89,0.8985816760651764,0.022117011884902303,1.0,0.0,0.29247629476904125,0.058282213310761756,0.023504836326907953,0.0041029032189236
90,0.9008348978002634,0.02304978946670872,1.0,0.0,0.292470490541847,0.058306108644266,0.023188789265023053,0.003926208140662402
91,0.8985966728686969,0.025544779721453404,1.0,0.0,0.2921352716308053,0.058707530466755246,0.02281618896120647,0.0038118546005890155
92,0.8997144496209917,0.025382354738075173,1.0,0.0,0.2929503537265429,0.05928560868418881,0.022519652438335924,0.003671035023454295
93,0.8985966728686969,0.025544779721453404,1.0,0.0,0.29359601759766496,0.059333323392829956,0.02217352922688808,0.0035212203958616055
94,0.8974651311430959,0.0278604470504222,1.0,0.0,0.294302679030334,0.059630342314271945,0.021878371212646578,0.003473833808996782
95,0.8974651311430959,0.0278604470504222,1.0,0.0,0.2946868223161627,0.06004524822871369,0.021549647202510423,0.0034005532580879258
96,0.8985829078953905,0.02776859194250061,1.0,0.0,0.2946295405475595,0.06009378670945931,0.02118363928355612,0.003260611104492305
97,0.8985829078953905,0.02776859194250061,1.0,0.0,0.29517735110356724,0.06017898948311433,0.02106051414934673,0.0033520112163592094
98,0.8985829078953905,0.02776859194250061,1.0,0.0,0.2958085911354552,0.06029025529526243,0.020839595181685662,0.003449783803539139
99,0.8974651311430959,0.0278604470504222,1.0,0.0,0.2958513070327058,0.060187038251004736,0.02067646180693964,0.003469233296582333
100,0.8985966728686969,0.025544779721453404,1.0,0.0,0.29633042508564184,0.06021784180000359,0.020447977318899455,0.0034198519510052006
101,0.899695573967598,0.026941178960494475,1.0,0.0,0.2964029517129349,0.06005720819057114,0.020256758099576524,0.0034905897775895384
102,0.9008160221468697,0.024756996166138422,1.0,0.0,0.29707798168850197,0.06027321170961659,0.02000497620487112,0.0033828227436439903
103,0.9008160221468697,0.024756996166138422,1.0,0.0,0.29710059585980136,0.06025931583456517,0.019849489623589296,0.0034180529547706453
104,0.899695573967598,0.026941178960494475,1.0,0.0,0.29773337803291666,0.060202750678935886,0.01959439049608242,0.003438330697711488
105,0.899695573967598,0.026941178960494475,1.0,0.0,0.2975361922972657,0.06046043096013089,0.019407751621202958,0.0035247179654448444
106,0.899695573967598,0.026941178960494475,1.0,0.0,0.2975735677614601,0.060193508370721516,0.019263800511796308,0.003534859745976695
107,0.899695573967598,0.026941178960494475,1.0,0.0,0.2979139788484121,0.06090216593200793,0.019075910496324466,0.0034464744487216216
108,0.899695573967598,0.026941178960494475,1.0,0.0,0.2985381419832973,0.061099484075369505,0.0189234261726993,0.0034142584692012506
109,0.899695573967598,0.026941178960494475,1.0,0.0,0.29887224936490603,0.06085935335247549,0.01873292122782067,0.0033833534571430825
110,0.8985747703725677,0.026369147324995224,1.0,0.0,0.2994372833321417,0.060681441526479946,0.01853755549141888,0.0034281781282732232
111,0.8985747703725677,0.026369147324995224,1.0,0.0,0.29933448458748624,0.06074493356298949,0.018407761898258247,0.0034997885108045594
112,0.8974758692736666,0.024878935811804965,1.0,0.0,0.2995143325432512,0.060827588255568936,0.018293642543392268,0.0035559568887716087
113,0.8974758692736666,0.024878935811804965,1.0,0.0,0.2994826016317942,0.060872122989512494,0.01805299097754504,0.0034649500908780872
114,0.8974758692736666,0.024878935811804965,1.0,0.0,0.2996835671503598,0.06110811860331897,0.01794093218922051,0.0035199775617908505
115,0.8974758692736666,0.024878935811804965,1.0,0.0,0.3003438863737126,0.061170830900148826,0.017697851459400227,0.003428277657082621
116,0.8974758692736666,0.024878935811804965,1.0,0.0,0.30002246859946546,0.060603679643383625,0.017549796839347744,0.0033635661471029415
117,0.8974758692736666,0.024878935811804965,1.0,0.0,0.3002881147913651,0.060910861718556066,0.017283968185291747,0.0032435479922321405
118,0.8996952185518394,0.024198205964586248,1.0,0.0,0.3003518507972508,0.06107785610508616,0.017124889754737718,0.0031849478067402432
119,0.8985747703725677,0.026369147324995224,1.0,0.0,0.3011524088456749,0.06162539318384378,0.016917582706728693,0.0031185264063804054
120,0.8985747703725677,0.026369147324995224,1.0,0.0,0.3012212847870114,0.06134407941390453,0.01673902713664684,0.0030255859508228314
121,0.8985747703725677,0.026369147324995224,1.0,0.0,0.30127724297301084,0.061452000755251375,0.016570214105317112,0.0030790460939530153
122,0.8985747703725677,0.026369147324995224,1.0,0.0,0.30108574211904415,0.06145483273358312,0.016423014341021298,0.0030111043099355786
123,0.8974758692736666,0.024878935811804965,1.0,0.0,0.30135427110204976,0.06139798471279456,0.01630989660575058,0.003056416548317091
124,0.8985747703725677,0.026369147324995224,1.0,0.0,0.3015615247388007,0.06131909592945308,0.0161714398204901,0.0031244247081222403
125,0.8985747703725677,0.026369147324995224,1.0,0.0,0.3015051427172624,0.06175824530238088,0.016007533408439734,0.0031931711881908074
126,0.8985747703725677,0.026369147324995224,1.0,0.0,0.3017591176810625,0.06142084062453806,0.01588929095312232,0.003250472098861959
127,0.8985747703725677,0.026369147324995224,1.0,0.0,0.30244153480359204,0.06209106641787355,0.015710398218642098,0.0031764211675718653
128,0.8974758692736666,0.024878935811804965,1.0,0.0,0.3027814114543134,0.06299219167862943,0.015562017703424535,0.0031206479423396155
129,0.8974758692736666,0.024878935811804965,1.0,0.0,0.302885217050912,0.06302368013009742,0.015400001522297733,0.003024840091822148
130,0.8974758692736666,0.024878935811804965,1.0,0.0,0.30317972798000553,0.0629651029886116,0.015297038446455042,0.0030728436765340215
131,0.8974758692736666,0.024878935811804965,1.0,0.0,0.3030500484730629,0.0630972275137766,0.015178139321903655,0.003097585458773233
132,0.8974758692736666,0.024878935811804965,1.0,0.0,0.30300296363862117,0.06317801071202418,0.015108940622435823,0.0031261217648368787
133,0.8974758692736666,0.024878935811804965,1.0,0.0,0.30331786570245634,0.06354962413829224,0.014945253308070162,0.0030836183583630287
134,0.8974758692736666,0.024878935811804965,1.0,0.0,0.30403307297098375,0.06394267671435332,0.014773715242331717,0.002989225999059872
135,0.8974758692736666,0.024878935811804965,1.0,0.0,0.30394868675411174,0.06359559428140098,0.01462451351989579,0.002929049751719796
136,0.8974758692736666,0.024878935811804965,1.0,0.0,0.30446779925653716,0.06416830810573121,0.014490532860714615,0.002874239567182611
137,0.8974758692736666,0.024878935811804965,1.0,0.0,0.3045067326673147,0.06491068051971496,0.014350515044527312,0.0028138937897616225
138,0.8974758692736666,0.024878935811804965,1.0,0.0,0.30459932656060185,0.0648321490180158,0.014250476643406706,0.002860424775886125
139,0.8974758692736666,0.024878935811804965,1.0,0.0,0.3048538687138206,0.06522858484795077,0.014109855029883342,0.0028311465104785736
140,0.8974432286469666,0.02861710520839664,1.0,0.0,0.30491235247054405,0.06552207030871582,0.013965794414588766,0.002774203200645783
141,0.8963443275480655,0.02719300637801496,1.0,0.0,0.304944563012043,0.0653009352092512,0.013819873432032202,0.0026865399405625557
142,0.8963443275480655,0.02719300637801496,1.0,0.0,0.3053738325341386,0.06507197110633163,0.013674069015227209,0.0026266173523539294
143,0.8963443275480655,0.02719300637801496,1.0,0.0,0.3056123071900557,0.06533795319253179,0.01353797074898717,0.00256948431625362
144,0.8963443275480655,0.02719300637801496,1.0,0.0,0.3056291801429913,0.06518419484947609,0.013487757003458566,0.0026009147722172166
145,0.8963443275480655,0.02719300637801496,1.0,0.0,0.30569106699181897,0.06502786778109809,0.01341951763208996,0.0026462575222158113
146,0.8963443275480655,0.02719300637801496,1.0,0.0,0.3056053274980059,0.06521429640807831,0.013339533923713232,0.002684401641235385
147,0.8963443275480655,0.02719300637801496,1.0,0.0,0.30584195900280503,0.0652502084763331,0.013261546788145886,0.002721245226578545
148,0.8963443275480655,0.02719300637801496,1.0,0.0,0.30581803512446687,0.06515588307826146,0.013192169174038731,0.0027608616882744026
149,0.8963443275480655,0.02719300637801496,1.0,0.0,0.30615822825457006,0.06519637641064013,0.0131179408430657,0.0028076674465791654
150,0.8974758692736666,0.024878935811804965,1.0,0.0,0.30594625043280943,0.06494068359414966,0.013015989433964103,0.0027848446236310065
151,0.8974758692736666,0.024878935811804965,1.0,0.0,0.30599152289988285,0.06505290977323293,0.012956857464650926,0.0028316241543435484
152,0.8974758692736666,0.024878935811804965,1.0,0.0,0.3059511448699162,0.06494265476773409,0.01289800989106569,0.002878043775361487
153,0.8974758692736666,0.024878935811804965,1.0,0.0,0.3060437648723931,0.06512033188570056,0.01277986195913625,0.0028186900978833668
154,0.8985963174529383,0.022633180128382422,1.0,0.0,0.3064977068657525,0.06521882134161507,0.012659669809531909,0.0027863354393488915
155,0.8985963174529383,0.022633180128382422,1.0,0.0,0.3068880990979988,0.06538793721084273,0.012597659817747766,0.002821791434746727
156,0.8985963174529383,0.022633180128382422,1.0,0.0,0.30681168123265073,0.06527907937678663,0.012541941405463816,0.0028479343639734394
157,0.8985963174529383,0.022633180128382422,1.0,0.0,0.3067942827795404,0.06556388831921763,0.012487508652781849,0.0028749420436829706
158,0.8974758692736666,0.024878935811804965,1.0,0.0,0.30702273777347344,0.06583532460737454,0.012403445113675604,0.0028384954921946764
159,0.8985963174529383,0.022633180128382422,1.0,0.0,0.3072020242780388,0.06554917120243049,0.012299240325678272,0.0027880492677478195
160,0.899705834430461,0.02046880897438383,1.0,0.0,0.30731106893913135,0.06526877829134295,0.012228211918173266,0.0028091412624743975
161,0.8985963174529383,0.022633180128382422,1.0,0.0,0.3075062406001345,0.06574525894447698,0.012153609393929222,0.0027492816043836093
162,0.8985963174529383,0.022633180128382422,1.0,0.0,0.307344695772921,0.06593474634158916,0.012108293405447973,0.002786165435741813
163,0.8985963174529383,0.022633180128382422,1.0,0.0,0.30761513302079313,0.06605662295337494,0.012070023343152025,0.0028148021737809635
164,0.8985963174529383,0.022633180128382422,1.0,0.0,0.30768440225551263,0.06632329822190629,0.012024251963064916,0.002825009799625945
165,0.8985963174529383,0.022633180128382422,1.0,0.0,0.30795350076808137,0.06639703443045045,0.011969827742136159,0.0028683835736733267
166,0.8985963174529383,0.022633180128382422,1.0,0.0,0.30799017173979465,0.06633831011384243,0.011924536065098761,0.002904337369711103
167,0.8985963174529383,0.022633180128382422,1.0,0.0,0.3081766272730274,0.0662771098181586,0.011861412747503351,0.0029371870564330006
168,0.8985963174529383,0.022633180128382422,1.0,0.0,0.3085080789359109,0.06616544303856357,0.01177665144254164,0.0028954823089702734
169,0.8985963174529383,0.022633180128382422,1.0,0.0,0.30867698792670206,0.06612307323162367,0.01170695846795816,0.0028681839428797997
170,0.8985963174529383,0.022633180128382422,1.0,0.0,0.3084741619995578,0.06577785696021494,0.011632769534398369,0.0028228904699364094
171,0.8985963174529383,0.022633180128382422,1.0,0.0,0.3087496107097764,0.06604951725401033,0.011532092525927828,0.0027634683113219086
172,0.8985963174529383,0.022633180128382422,1.0,0.0,0.308741821344675,0.06599363353660435,0.01146544233894403,0.002733528651012094
173,0.8974758692736666,0.024878935811804965,1.0,0.0,0.3088449040907445,0.06602577828970617,0.011406239251065658,0.002700983185507935
174,0.8963443275480655,0.02719300637801496,1.0,0.0,0.3090644489149194,0.06640321282315774,0.011339177736228098,0.002666708389088899
175,0.8963443275480655,0.02719300637801496,1.0,0.0,0.3094058613834779,0.06647316410848089,0.011288303941187584,0.002660281852448721
176,0.8963443275480655,0.02719300637801496,1.0,0.0,0.30969310980624365,0.06644075978900305,0.011245090909854035,0.0026953916863039283
177,0.8963443275480655,0.02719300637801496,1.0,0.0,0.3100260071169846,0.06652680456776235,0.011172336454111503,0.0026777082912115293
178,0.8974758692736666,0.024878935811804965,1.0,0.0,0.31025243367542904,0.06668755570794753,0.01111499136149254,0.002670856404075374
179,0.8974758692736666,0.024878935811804965,1.0,0.0,0.3103966922719897,0.06687768836388876,0.011054665312875907,0.002694030848450085
180,0.8974758692736666,0.024878935811804965,1.0,0.0,0.3106365770729257,0.06691686165379285,0.011004469533745842,0.002688010325441829
181,0.8974758692736666,0.024878935811804965,1.0,0.0,0.3103142896236052,0.06728179636808909,0.010965805239027987,0.0027138425918345555
182,0.8955010326121821,0.026861051646556815,1.0,0.0,0.31086728171535,0.06779080216066007,0.010865625032565376,0.0026735948296599528
183,0.8955010326121821,0.026861051646556815,1.0,0.0,0.31084425004430905,0.06794847409958754,0.01081331164272364,0.002699901698603839
184,0.8955010326121821,0.026861051646556815,1.0,0.0,0.31097819824187384,0.06813134419084664,0.010754379377242057,0.002685967102043531
185,0.8966325743377832,0.024564272945265298,1.0,0.0,0.31123526994030726,0.06844385658640474,0.010665552458169202,0.0026203260823988495
186,0.8966325743377832,0.024564272945265298,1.0,0.0,0.31106770699821473,0.06822573010287054,0.010608643105010413,0.002596021224519701
187,0.8966325743377832,0.024564272945265298,1.0,0.0,0.3111915339359394,0.06801481463031538,0.010539406920748586,0.002559909697781298
188,0.8966325743377832,0.024564272945265298,1.0,0.0,0.31133725899602,0.06792971067055179,0.010510055045867422,0.0025725865021441552
189,0.8966325743377832,0.024564272945265298,1.0,0.0,0.3119149395760661,0.06834144543227498,0.010470992502823222,0.0025690522733277546
190,0.8966325743377832,0.024564272945265298,1.0,0.0,0.3121030760734933,0.06845826278977665,0.010423581688184762,0.0025386756477677355
191,0.8966325743377832,0.024564272945265298,1.0,0.0,0.31223482589336343,0.0687643582999748,0.010358331516657545,0.00252377719054755
192,0.8966325743377832,0.024564272945265298,1.0,0.0,0.3122988808507381,0.06865160182856887,0.010336410235296774,0.002546324856306439
193,0.8966325743377832,0.024564272945265298,1.0,0.0,0.31241708911969723,0.06854757213653913,0.010291224243319732,0.0025244922344515425
194,0.8966325743377832,0.024564272945265298,1.0,0.0,0.3124653322163321,0.06857670210887173,0.010272502579310984,0.002541764118648061
195,0.8966325743377832,0.024564272945265298,1.0,0.0,0.3124948131579798,0.06857446757992938,0.010230400046762726,0.0025780310324101294
196,0.8966325743377832,0.024564272945265298,1.0,0.0,0.31279194688087564,0.06868283206913828,0.010182165899831164,0.002570518375237055
197,0.8966325743377832,0.024564272945265298,1.0,0.0,0.3128128784520127,0.06859974797558083,0.010159541480025774,0.002593776287620423
198,0.8966325743377832,0.024564272945265298,1.0,0.0,0.31281327140464354,0.06862415609190875,0.010136975526797952,0.0026098682036833605
199,0.8966325743377832,0.024564272945265298,1.0,0.0,0.3129719191113486,0.06875908175145726,0.0100808778199587,0.0025991410139199014
200,0.8955010326121821,0.026861051646556815,1.0,0.0,0.3130328394178906,0.06864818536728098,0.01003725425373347,0.00260328684313443
201,0.8955010326121821,0.026861051646556815,1.0,0.0,0.3131826847866314,0.06840665266743547,0.010012195025293828,0.0026154746155064817
202,0.8955010326121821,0.026861051646556815,1.0,0.0,0.31320143992548005,0.06825615441122282,0.009986335063931841,0.0026368853407197092
203,0.8955010326121821,0.026861051646556815,1.0,0.0,0.31335019024039223,0.06820142024515456,0.009949690589612547,0.0026575600387103615
204,0.8966325743377832,0.024564272945265298,1.0,0.0,0.3135456248673922,0.06851290398990185,0.009914939481025774,0.002675837872451183
